caldt,vwretd,ewretd
11/14/1996,0.006708,0.004885
11/15/1996,0.002121,0.003584
11/18/1996,-0.000919,-0.000537
11/19/1996,0.007496,0.005214
11/20/1996,0.002335,0.002921
11/21/1996,-0.001388,-0.000020
11/22/1996,0.007868,0.008467
11/25/1996,0.011468,0.008095
11/26/1996,-0.001502,-0.001437
11/27/1996,-0.000690,-0.001298
11/29/1996,0.002829,0.002873
12/02/1996,-0.000577,0.000294
12/03/1996,-0.011431,-0.005883
12/04/1996,-0.003407,-0.003083
12/05/1996,-0.001080,0.002279
12/06/1996,-0.006604,-0.007216
12/09/1996,0.014249,0.011186
12/10/1996,-0.003363,-0.001873
12/11/1996,-0.008645,-0.011025
12/12/1996,-0.015448,-0.011976
12/13/1996,-0.000818,-0.000100
12/16/1996,-0.010858,-0.009287
12/17/1996,0.007073,0.003370
12/18/1996,0.007994,0.005826
12/19/1996,0.019128,0.014029
12/20/1996,0.004459,0.005721
12/23/1996,-0.002688,-0.004122
12/24/1996,0.005454,0.003396
12/26/1996,0.006622,0.006480
12/27/1996,0.001493,0.001562
12/30/1996,-0.003958,-0.001947
12/31/1996,-0.016762,-0.013548
01/02/1997,-0.005307,-0.006854
01/03/1997,0.014891,0.011628
01/06/1997,-0.000903,-0.002749
01/07/1997,0.007812,0.007239
01/08/1997,-0.005812,-0.004340
01/09/1997,0.008604,0.008353
01/10/1997,0.005982,0.004774
01/13/1997,0.000046,0.000523
01/14/1997,0.012499,0.009614
01/15/1997,-0.001711,-0.002325
01/16/1997,0.003003,0.004483
01/17/1997,0.008003,0.006367
01/20/1997,0.001374,-0.001165
01/21/1997,0.007097,0.005272
01/22/1997,0.005128,0.000750
01/23/1997,-0.011211,-0.006651
01/24/1997,-0.009174,-0.006899
01/27/1997,-0.006597,-0.005591
01/28/1997,-0.000207,-0.001059
01/29/1997,0.009966,0.005417
01/30/1997,0.014854,0.010547
01/31/1997,0.003232,0.001271
02/03/1997,0.000347,0.000178
02/04/1997,0.003488,0.001908
02/05/1997,-0.013973,-0.010713
02/06/1997,0.002705,0.001880
02/07/1997,0.011991,0.009970
02/10/1997,-0.005542,-0.003325
02/11/1997,0.006103,0.004000
02/12/1997,0.016614,0.014744
02/13/1997,0.010983,0.009483
02/14/1997,-0.003426,-0.000601
02/18/1997,0.009998,0.007661
02/19/1997,-0.004696,-0.004717
02/20/1997,-0.011999,-0.008042
02/21/1997,-0.001428,0.000378
02/24/1997,0.010878,0.007496
02/25/1997,0.002253,0.000852
02/26/1997,-0.007917,-0.005431
02/27/1997,-0.013191,-0.008772
02/28/1997,-0.004736,-0.003054
03/03/1997,0.005561,0.003122
03/04/1997,-0.005593,-0.001432
03/05/1997,0.014261,0.012472
03/06/1997,-0.004044,-0.002924
03/07/1997,0.008142,0.007707
03/10/1997,0.010683,0.007982
03/11/1997,-0.002682,-0.001186
03/12/1997,-0.008250,-0.005522
03/13/1997,-0.017862,-0.013948
03/14/1997,0.004449,0.006632
03/17/1997,0.002800,-0.000599
03/18/1997,-0.007690,-0.007824
03/19/1997,-0.004949,-0.005239
03/20/1997,-0.003879,-0.001512
03/21/1997,0.001831,0.001165
03/24/1997,0.008914,0.005722
03/25/1997,-0.001976,-0.003345
03/26/1997,0.001856,0.001931
03/27/1997,-0.021433,-0.019789
03/31/1997,-0.021760,-0.017843
04/01/1997,0.003666,-0.000490
04/02/1997,-0.012533,-0.010595
04/03/1997,0.000373,-0.001413
04/04/1997,0.010721,0.009489
04/07/1997,0.005906,0.005759
04/08/1997,0.005261,0.003809
04/09/1997,-0.007438,-0.006143
04/10/1997,-0.003202,-0.001869
04/11/1997,-0.027126,-0.024818
04/14/1997,0.008161,0.003120
04/15/1997,0.014768,0.012778
04/16/1997,0.011820,0.009457
04/17/1997,-0.002111,-0.002031
04/18/1997,0.005845,0.002806
04/21/1997,-0.007731,-0.009535
04/22/1997,0.018836,0.010920
04/23/1997,-0.001112,0.001803
04/24/1997,-0.003142,-0.002034
04/25/1997,-0.007681,-0.006590
04/28/1997,0.010222,0.007368
04/29/1997,0.027136,0.021916
04/30/1997,0.009475,0.010237
05/01/1997,-0.003295,0.000286
05/02/1997,0.018090,0.017457
05/05/1997,0.021260,0.020591
05/06/1997,-0.002807,-0.001502
05/07/1997,-0.014048,-0.010040
05/08/1997,0.005207,0.005994
05/09/1997,0.006187,0.004007
05/12/1997,0.015315,0.012178
05/13/1997,-0.005176,-0.004894
05/14/1997,0.003793,0.003744
05/15/1997,0.006733,0.006276
05/16/1997,-0.013534,-0.008523
05/19/1997,0.003823,0.003359
05/20/1997,0.010390,0.006281
05/21/1997,-0.003246,-0.002778
05/22/1997,-0.003629,-0.001127
05/23/1997,0.013191,0.011643
05/27/1997,0.002627,0.002331
05/28/1997,-0.002248,0.000065
05/29/1997,-0.003499,-0.000366
05/30/1997,0.005290,0.007130
06/02/1997,-0.002480,-0.000968
06/03/1997,-0.001218,-0.000440
06/04/1997,-0.005851,-0.004883
06/05/1997,0.003988,0.004580
06/06/1997,0.017325,0.012400
06/09/1997,0.005630,0.004302
06/10/1997,0.002637,0.002241
06/11/1997,0.005140,0.003628
06/12/1997,0.015573,0.014405
06/13/1997,0.011348,0.007872
06/16/1997,0.000942,0.000238
06/17/1997,0.000534,0.000141
06/18/1997,-0.005598,-0.002638
06/19/1997,0.009887,0.009008
06/20/1997,0.000657,-0.000473
06/23/1997,-0.022241,-0.017692
06/24/1997,0.020212,0.015418
06/25/1997,-0.008249,-0.006368
06/26/1997,-0.005566,-0.004403
06/27/1997,0.003946,0.005575
06/30/1997,-0.002670,-0.003240
07/01/1997,0.006887,0.006809
07/02/1997,0.014297,0.012743
07/03/1997,0.014682,0.010805
07/07/1997,-0.005089,-0.004547
07/08/1997,0.007457,0.007803
07/09/1997,-0.011575,-0.009091
07/10/1997,0.006530,0.008196
07/11/1997,0.003262,0.004927
07/14/1997,0.001873,-0.000719
07/15/1997,0.008262,0.005812
07/16/1997,0.011799,0.008648
07/17/1997,-0.005445,-0.003649
07/18/1997,-0.016752,-0.012428
07/21/1997,-0.003329,-0.003652
07/22/1997,0.023677,0.018843
07/23/1997,0.002565,0.003472
07/24/1997,0.004255,0.004417
07/25/1997,-0.001804,-0.001684
07/28/1997,-0.002577,0.000835
07/29/1997,0.006308,0.006558
07/30/1997,0.011040,0.010068
07/31/1997,0.001885,0.002318
08/01/1997,-0.007186,-0.006146
08/04/1997,0.003352,0.003155
08/05/1997,0.002216,0.003646
08/06/1997,0.008061,0.009135
08/07/1997,-0.008702,-0.005822
08/08/1997,-0.018826,-0.016827
08/11/1997,0.003900,0.006622
08/12/1997,-0.011551,-0.008527
08/13/1997,-0.004035,-0.002646
08/14/1997,0.003156,0.001778
08/15/1997,-0.025412,-0.018803
08/18/1997,0.012464,0.006310
08/19/1997,0.014634,0.013169
08/20/1997,0.014613,0.012689
08/21/1997,-0.014678,-0.012998
08/22/1997,-0.001892,-0.000749
08/25/1997,-0.003597,0.001153
08/26/1997,-0.008087,-0.004623
08/27/1997,0.001282,0.000762
08/28/1997,-0.010770,-0.005960
08/29/1997,-0.004293,-0.003225
09/02/1997,0.030355,0.022371
09/03/1997,0.000856,0.002064
09/04/1997,0.003052,0.002391
09/05/1997,-0.001779,-0.001240
09/08/1997,0.002447,0.002599
09/09/1997,0.002644,0.002413
09/10/1997,-0.015460,-0.010842
09/11/1997,-0.007414,-0.006688
09/12/1997,0.012877,0.011576
09/15/1997,-0.004235,-0.000625
09/16/1997,0.027678,0.021496
09/17/1997,-0.002204,-0.001574
09/18/1997,0.004388,0.006558
09/19/1997,0.003388,0.000817
09/22/1997,0.005318,0.003044
09/23/1997,-0.003372,-0.004925
09/24/1997,-0.007672,-0.005071
09/25/1997,-0.007138,-0.004530
09/26/1997,0.007905,0.005163
09/29/1997,0.008432,0.008210
09/30/1997,-0.006289,-0.001897
10/01/1997,0.008115,0.005736
10/02/1997,0.005440,0.004515
10/03/1997,0.004819,0.003381
10/06/1997,0.007560,0.005408
10/07/1997,0.010695,0.006326
10/08/1997,-0.008300,-0.009338
10/09/1997,-0.003492,-0.000319
10/10/1997,-0.003597,-0.001276
10/13/1997,0.001177,0.001243
10/14/1997,0.001729,0.001163
10/15/1997,-0.004264,-0.002895
10/16/1997,-0.010866,-0.009125
10/17/1997,-0.011282,-0.011250
10/20/1997,0.011815,0.011051
10/21/1997,0.017845,0.013845
10/22/1997,-0.003972,-0.003689
10/23/1997,-0.018121,-0.017014
10/24/1997,-0.009389,-0.007035
10/27/1997,-0.067297,-0.066179
10/28/1997,0.049324,0.038404
10/29/1997,-0.002759,-0.000018
10/30/1997,-0.016422,-0.014140
10/31/1997,0.012397,0.010972
11/03/1997,0.025821,0.022638
11/04/1997,0.002083,0.002731
11/05/1997,0.002565,0.003275
11/06/1997,-0.005009,-0.002621
11/07/1997,-0.011187,-0.014576
11/10/1997,-0.006652,-0.002822
11/11/1997,0.002729,0.000825
11/12/1997,-0.019238,-0.017655
11/13/1997,0.011920,0.006095
11/14/1997,0.012970,0.010418
11/17/1997,0.019165,0.017159
11/18/1997,-0.008191,-0.008611
11/19/1997,0.007168,0.004040
11/20/1997,0.014809,0.014678
11/21/1997,0.004507,0.001580
11/24/1997,-0.017142,-0.014122
11/25/1997,0.004727,0.003353
11/26/1997,0.001122,0.000781
11/28/1997,0.004269,0.004057
12/01/1997,0.020090,0.014930
12/02/1997,-0.003073,-0.001607
12/03/1997,0.005742,0.001421
12/04/1997,-0.003563,-0.004053
12/05/1997,0.010500,0.009446
12/08/1997,-0.001346,0.000275
12/09/1997,-0.006633,-0.006743
12/10/1997,-0.006390,-0.007849
12/11/1997,-0.014978,-0.014579
12/12/1997,-0.001424,-0.002567
12/15/1997,0.010213,0.007793
12/16/1997,0.004713,0.003245
12/17/1997,-0.002771,0.001899
12/18/1997,-0.010336,-0.012012
12/19/1997,-0.008689,-0.008114
12/22/1997,0.007326,0.007890
12/23/1997,-0.015004,-0.011138
12/24/1997,-0.006794,-0.004667
12/26/1997,0.003854,0.002450
12/29/1997,0.018165,0.014324
12/30/1997,0.018351,0.019374
12/31/1997,-0.000186,0.005613
01/02/1998,0.004518,0.003334
01/05/1998,0.002193,-0.000249
01/06/1998,-0.010539,-0.009095
01/07/1998,-0.002116,-0.003684
01/08/1998,-0.008259,-0.009269
01/09/1998,-0.029960,-0.032139
01/12/1998,0.012875,0.007195
01/13/1998,0.014048,0.015423
01/14/1998,0.005675,0.005430
01/15/1998,-0.007518,-0.005674
01/16/1998,0.011632,0.011850
01/20/1998,0.017591,0.013993
01/21/1998,-0.007795,-0.006684
01/22/1998,-0.007931,-0.008187
01/23/1998,-0.005857,-0.004997
01/26/1998,-0.000157,-0.000134
01/27/1998,0.012279,0.007439
01/28/1998,0.008979,0.010971
01/29/1998,0.008483,0.007507
01/30/1998,-0.004888,-0.004056
02/02/1998,0.020882,0.020769
02/03/1998,0.004818,0.005442
02/04/1998,0.000858,0.002424
02/05/1998,-0.002852,-0.000628
02/06/1998,0.009199,0.008413
02/09/1998,-0.001577,0.000560
02/10/1998,0.008011,0.008814
02/11/1998,0.001319,0.001102
02/12/1998,0.004245,0.004523
02/13/1998,-0.003866,-0.002009
02/17/1998,0.002765,0.003366
02/18/1998,0.009197,0.007016
02/19/1998,-0.003356,-0.003514
02/20/1998,0.005446,0.004371
02/23/1998,0.004284,0.001216
02/24/1998,-0.007520,-0.006966
02/25/1998,0.012074,0.011384
02/26/1998,0.005442,0.009473
02/27/1998,0.000589,0.001047
03/02/1998,-0.001870,0.000821
03/03/1998,0.004268,0.004587
03/04/1998,-0.005473,-0.001819
03/05/1998,-0.010292,-0.008510
03/06/1998,0.019644,0.016222
03/09/1998,-0.002448,-0.001735
03/10/1998,0.011184,0.011561
03/11/1998,0.004407,0.003893
03/12/1998,0.001391,0.001831
03/13/1998,-0.001226,-0.000492
03/16/1998,0.009753,0.008322
03/17/1998,0.001354,0.000655
03/18/1998,0.004934,0.003986
03/19/1998,0.003714,0.003517
03/20/1998,0.008338,0.004163
03/23/1998,-0.003597,-0.000671
03/24/1998,0.009460,0.007365
03/25/1998,-0.003185,-0.003135
03/26/1998,-0.000970,-0.000352
03/27/1998,-0.004648,-0.004076
03/30/1998,-0.001865,-0.003287
03/31/1998,0.007746,0.007214
04/01/1998,0.005887,0.004899
04/02/1998,0.010418,0.008574
04/03/1998,0.002495,0.000862
04/06/1998,-0.001359,-0.003603
04/07/1998,-0.009944,-0.009589
04/08/1998,-0.006872,-0.004112
04/09/1998,0.008094,0.006805
04/13/1998,-0.000650,-0.000415
04/14/1998,0.005669,0.009390
04/15/1998,0.002963,0.005527
04/16/1998,-0.009606,-0.009288
04/17/1998,0.013114,0.008790
04/20/1998,0.001157,-0.001513
04/21/1998,0.002485,0.002973
04/22/1998,0.004338,0.001715
04/23/1998,-0.010282,-0.010360
04/24/1998,-0.010214,-0.011163
04/27/1998,-0.019385,-0.020344
04/28/1998,-0.001370,0.001254
04/29/1998,0.008890,0.010053
04/30/1998,0.016062,0.015190
05/01/1998,0.007466,0.005343
05/04/1998,0.001388,0.001323
05/05/1998,-0.005737,-0.004196
05/06/1998,-0.009190,-0.007568
05/07/1998,-0.008819,-0.007462
05/08/1998,0.011918,0.009175
05/11/1998,-0.000927,-0.000201
05/12/1998,0.008099,0.004847
05/13/1998,0.003158,0.002315
05/14/1998,-0.001603,-0.001053
05/15/1998,-0.007849,-0.007648
05/18/1998,-0.002474,-0.005383
05/19/1998,0.003721,0.002526
05/20/1998,0.008390,0.005145
05/21/1998,-0.003775,-0.002194
05/22/1998,-0.004021,-0.004439
05/26/1998,-0.014898,-0.014613
05/27/1998,-0.000910,-0.005951
05/28/1998,0.004528,0.007664
05/29/1998,-0.005862,-0.002612
06/01/1998,-0.000153,-0.000819
06/02/1998,0.002312,0.000697
06/03/1998,-0.009693,-0.007019
06/04/1998,0.011270,0.007846
06/05/1998,0.017422,0.013135
06/08/1998,0.001914,0.003383
06/09/1998,0.002663,0.000288
06/10/1998,-0.005487,-0.008440
06/11/1998,-0.015411,-0.015813
06/12/1998,0.003516,-0.001883
06/15/1998,-0.019909,-0.018496
06/16/1998,0.009956,0.008179
06/17/1998,0.017905,0.015962
06/18/1998,-0.000205,-0.004036
06/19/1998,-0.005126,-0.006198
06/22/1998,0.002589,0.002191
06/23/1998,0.014514,0.009377
06/24/1998,0.012121,0.008996
06/25/1998,-0.003188,-0.002069
06/26/1998,0.003941,0.003528
06/29/1998,0.004408,0.003049
06/30/1998,-0.003881,-0.000407
07/01/1998,0.012643,0.012198
07/02/1998,-0.001670,-0.003897
07/06/1998,0.009653,0.006712
07/07/1998,-0.001689,-0.003282
07/08/1998,0.010219,0.007183
07/09/1998,-0.006526,-0.009577
07/10/1998,0.005127,0.000762
07/13/1998,0.000923,-0.003464
07/14/1998,0.010608,0.009201
07/15/1998,-0.002479,-0.002000
07/16/1998,0.007657,0.006466
07/17/1998,0.002366,-0.000758
07/20/1998,-0.001956,-0.003308
07/21/1998,-0.016756,-0.012873
07/22/1998,-0.000132,-0.002623
07/23/1998,-0.020843,-0.019547
07/24/1998,0.000704,-0.007299
07/27/1998,0.005547,0.001190
07/28/1998,-0.014700,-0.011191
07/29/1998,-0.004502,-0.003800
07/30/1998,0.015764,0.012173
07/31/1998,-0.019088,-0.017847
08/03/1998,-0.007360,-0.005843
08/04/1998,-0.036372,-0.031875
08/05/1998,0.009056,0.004287
08/06/1998,0.008438,0.008113
08/07/1998,-0.000997,0.005564
08/10/1998,-0.005085,-0.007918
08/11/1998,-0.013350,-0.017083
08/12/1998,0.014623,0.017814
08/13/1998,-0.008382,-0.009366
08/14/1998,-0.011034,-0.010867
08/17/1998,0.019699,0.013106
08/18/1998,0.016127,0.015117
08/19/1998,-0.002979,-0.003356
08/20/1998,-0.005440,-0.003627
08/21/1998,-0.009380,-0.012792
08/24/1998,0.006323,0.003295
08/25/1998,0.004189,0.000455
08/26/1998,-0.007371,-0.016389
08/27/1998,-0.038256,-0.039832
08/28/1998,-0.015030,-0.013673
08/31/1998,-0.067935,-0.055455
09/01/1998,0.038877,0.031943
09/02/1998,-0.004391,0.000691
09/03/1998,-0.008527,-0.008610
09/04/1998,-0.008619,-0.001274
09/08/1998,0.050585,0.044593
09/09/1998,-0.016932,-0.015965
09/10/1998,-0.025371,-0.022812
09/11/1998,0.028512,0.024528
09/14/1998,0.021148,0.021780
09/15/1998,0.008390,0.008287
09/16/1998,0.007645,0.010126
09/17/1998,-0.025428,-0.021231
09/18/1998,0.001435,0.002157
09/21/1998,0.003662,-0.001598
09/22/1998,0.006103,0.005173
09/23/1998,0.034598,0.029811
09/24/1998,-0.021470,-0.018110
09/25/1998,0.001718,-0.000194
09/28/1998,0.004356,0.003956
09/29/1998,0.000186,-0.002973
09/30/1998,-0.029634,-0.028220
10/01/1998,-0.031342,-0.030453
10/02/1998,0.016428,0.018746
10/05/1998,-0.014485,-0.015136
10/06/1998,-0.004161,-0.003474
10/07/1998,-0.014115,-0.012857
10/08/1998,-0.011074,-0.016110
10/09/1998,0.025282,0.025284
10/12/1998,0.014083,0.015209
10/13/1998,-0.004108,-0.004037
10/14/1998,0.012241,0.010267
10/15/1998,0.041993,0.041031
10/16/1998,0.008492,0.016937
10/19/1998,0.005032,0.011311
10/20/1998,0.000660,0.008410
10/21/1998,0.006617,0.000675
10/22/1998,0.007621,0.005400
10/23/1998,-0.007443,-0.010067
10/26/1998,0.001929,0.001823
10/27/1998,-0.006114,-0.002852
10/28/1998,0.002713,-0.000506
10/29/1998,0.016908,0.017118
10/30/1998,0.011756,0.017055
11/02/1998,0.011732,0.016109
11/03/1998,-0.000990,0.001520
11/04/1998,0.007129,0.012854
11/05/1998,0.014058,0.014925
11/06/1998,0.006436,0.005318
11/09/1998,-0.009482,-0.008869
11/10/1998,-0.001081,-0.007235
11/11/1998,-0.006546,-0.008338
11/12/1998,-0.003154,0.000741
11/13/1998,0.007461,0.007356
11/16/1998,0.008999,0.005806
11/17/1998,0.003300,0.000551
11/18/1998,0.004635,0.000949
11/19/1998,0.007346,0.004776
11/20/1998,0.009482,0.007321
11/23/1998,0.021621,0.017422
11/24/1998,-0.004408,-0.002612
11/25/1998,0.003577,0.000958
11/27/1998,0.004756,0.002301
11/30/1998,-0.023846,-0.021190
12/01/1998,0.009785,0.004775
12/02/1998,-0.002432,-0.002264
12/03/1998,-0.018064,-0.014360
12/04/1998,0.023163,0.016980
12/07/1998,0.009370,0.007805
12/08/1998,-0.005260,-0.007717
12/09/1998,0.001479,0.001241
12/10/1998,-0.015363,-0.015134
12/11/1998,0.000873,-0.003710
12/14/1998,-0.021401,-0.016770
12/15/1998,0.018852,0.008286
12/16/1998,-0.001320,-0.000437
12/17/1998,0.016381,0.013463
12/18/1998,0.006805,0.001018
12/21/1998,0.012875,0.007567
12/22/1998,0.000400,-0.002012
12/23/1998,0.020729,0.015435
12/24/1998,-0.001796,0.000506
12/28/1998,-0.000788,-0.002396
12/29/1998,0.013676,0.012570
12/30/1998,-0.007712,-0.002320
12/31/1998,-0.001688,0.006030
01/04/1999,-0.001295,0.001802
01/05/1999,0.013512,0.012757
01/06/1999,0.022406,0.021637
01/07/1999,-0.001326,-0.004269
01/08/1999,0.004158,0.008694
01/11/1999,-0.008560,-0.006279
01/12/1999,-0.019468,-0.016507
01/13/1999,-0.004133,-0.008108
01/14/1999,-0.017729,-0.017825
01/15/1999,0.025160,0.023239
01/19/1999,0.007263,-0.001592
01/20/1999,0.003948,-0.002485
01/21/1999,-0.017710,-0.009753
01/22/1999,-0.007998,-0.008460
01/25/1999,0.007990,0.005872
01/26/1999,0.015561,0.003721
01/27/1999,-0.007368,-0.009869
01/28/1999,0.017768,0.009113
01/29/1999,0.011473,0.008588
02/01/1999,-0.005299,-0.002650
02/02/1999,-0.008685,-0.007264
02/03/1999,0.008269,0.008678
02/04/1999,-0.018706,-0.007753
02/05/1999,-0.007685,-0.001034
02/08/1999,0.003474,0.002614
02/09/1999,-0.022298,-0.017602
02/10/1999,0.006458,0.001950
02/11/1999,0.024966,0.014404
02/12/1999,-0.018717,-0.014123
02/16/1999,0.009056,0.005447
02/17/1999,-0.013516,-0.012496
02/18/1999,0.010486,0.010367
02/19/1999,0.001771,0.002180
02/22/1999,0.026322,0.022334
02/23/1999,-0.000251,-0.003446
02/24/1999,-0.014263,-0.010146
02/25/1999,-0.006704,-0.007316
02/26/1999,-0.005415,-0.002040
03/01/1999,-0.001420,-0.000693
03/02/1999,-0.008563,-0.004447
03/03/1999,0.001909,0.000118
03/04/1999,0.015233,0.012736
03/05/1999,0.022917,0.017051
03/08/1999,0.005944,0.002180
03/09/1999,-0.002057,-0.005752
03/10/1999,0.005251,0.008257
03/11/1999,0.008643,0.006697
03/12/1999,-0.002718,-0.000436
03/15/1999,0.010237,0.005953
03/16/1999,-0.000693,-0.001679
03/17/1999,-0.006802,-0.001607
03/18/1999,0.014470,0.011496
03/19/1999,-0.013158,-0.009057
03/22/1999,-0.002155,-0.003025
03/23/1999,-0.026511,-0.024171
03/24/1999,0.004932,0.005217
03/25/1999,0.016939,0.012644
03/26/1999,-0.005649,-0.004867
03/29/1999,0.020738,0.013401
03/30/1999,-0.006285,-0.012034
03/31/1999,-0.011309,-0.006095
04/01/1999,0.005687,0.003983
04/05/1999,0.020908,0.013900
04/06/1999,-0.002348,-0.006773
04/07/1999,0.006965,0.001858
04/08/1999,0.013484,0.011409
04/09/1999,0.002815,0.003984
04/12/1999,0.007682,0.009915
04/13/1999,-0.006624,-0.002064
04/14/1999,-0.015413,0.007331
04/15/1999,-0.004200,0.012411
04/16/1999,-0.004337,0.007213
04/19/1999,-0.022035,0.002252
04/20/1999,0.013498,0.000234
04/21/1999,0.024334,0.014009
04/22/1999,0.014691,0.007206
04/23/1999,-0.000353,0.001592
04/26/1999,0.002580,-0.001239
04/27/1999,0.001725,0.007991
04/28/1999,-0.008954,0.004243
04/29/1999,-0.005536,0.001165
04/30/1999,-0.006320,-0.005788
05/03/1999,0.014919,0.022287
05/04/1999,-0.016627,-0.009413
05/05/1999,0.011671,0.007222
05/06/1999,-0.011521,-0.002821
05/07/1999,0.009436,0.007218
05/10/1999,-0.002708,-0.001206
05/11/1999,0.011573,0.007206
05/12/1999,0.005914,0.001716
05/13/1999,0.003237,0.004700
05/14/1999,-0.021779,-0.015545
05/17/1999,0.001885,-0.003829
05/18/1999,-0.004708,-0.005637
05/19/1999,0.008133,0.011706
05/20/1999,-0.003899,0.001794
05/21/1999,-0.006800,-0.001836
05/24/1999,-0.017940,-0.013121
05/25/1999,-0.016742,-0.014033
05/26/1999,0.015756,0.008887
05/27/1999,-0.017269,-0.017032
05/28/1999,0.015463,0.012938
06/01/1999,-0.006538,-0.000982
06/02/1999,0.001584,0.003144
06/03/1999,0.003253,0.002778
06/04/1999,0.021873,0.013960
06/07/1999,0.005105,0.005632
06/08/1999,-0.012699,-0.007296
06/09/1999,0.000912,-0.002241
06/10/1999,-0.012143,-0.007301
06/11/1999,-0.007047,-0.004381
06/14/1999,0.000244,0.004196
06/15/1999,0.005595,0.003861
06/16/1999,0.022534,0.013330
06/17/1999,0.007456,0.004960
06/18/1999,0.002306,0.003617
06/21/1999,0.004398,-0.000389
06/22/1999,-0.009288,-0.006533
06/23/1999,-0.002435,-0.002553
06/24/1999,-0.013059,-0.013116
06/25/1999,-0.000065,0.000557
06/28/1999,0.012138,0.009786
06/29/1999,0.015026,0.010926
06/30/1999,0.015171,0.007171
07/01/1999,0.007122,0.006342
07/02/1999,0.007452,0.004545
07/06/1999,-0.002143,-0.002540
07/07/1999,0.005150,0.001382
07/08/1999,-0.000486,-0.002180
07/09/1999,0.006005,0.005487
07/12/1999,-0.002606,-0.003047
07/13/1999,-0.004111,-0.005543
07/14/1999,0.003409,0.001577
07/15/1999,0.008063,0.004479
07/16/1999,0.006561,0.004451
07/19/1999,-0.007562,-0.007464
07/20/1999,-0.022070,-0.014406
07/21/1999,0.001771,0.001274
07/22/1999,-0.013158,-0.007551
07/23/1999,-0.003018,-0.004287
07/26/1999,-0.006907,-0.003959
07/27/1999,0.011724,0.009042
07/28/1999,0.001717,-0.000963
07/29/1999,-0.017681,-0.015183
07/30/1999,-0.009291,-0.005426
08/02/1999,-0.000475,0.001464
08/03/1999,-0.004554,-0.005306
08/04/1999,-0.012812,-0.010388
08/05/1999,0.006471,0.003342
08/06/1999,-0.010301,-0.008587
08/09/1999,-0.002339,0.000781
08/10/1999,-0.012144,-0.013560
08/11/1999,0.016000,0.015279
08/12/1999,-0.003091,-0.001445
08/13/1999,0.022910,0.016549
08/16/1999,0.002879,0.001077
08/17/1999,0.010176,0.008452
08/18/1999,-0.008350,-0.009771
08/19/1999,-0.007043,-0.001773
08/20/1999,0.009509,0.008569
08/23/1999,0.018388,0.011910
08/24/1999,0.002454,-0.002897
08/25/1999,0.013654,0.005860
08/26/1999,-0.014176,-0.011586
08/27/1999,-0.009802,-0.008110
08/30/1999,-0.018142,-0.018226
08/31/1999,-0.002905,-0.003073
09/01/1999,0.008063,0.007082
09/02/1999,-0.008904,-0.009773
09/03/1999,0.029187,0.022499
09/07/1999,-0.004860,-0.004774
09/08/1999,-0.004953,-0.004154
09/09/1999,0.002171,0.002341
09/10/1999,0.003244,0.002242
09/13/1999,-0.005520,-0.003633
09/14/1999,-0.005717,-0.006818
09/15/1999,-0.013449,-0.008204
09/16/1999,0.000314,-0.006975
09/17/1999,0.012589,0.008692
09/20/1999,0.000376,-0.004357
09/21/1999,-0.020234,-0.019511
09/22/1999,0.001757,-0.000044
09/23/1999,-0.023114,-0.018470
09/24/1999,-0.001923,-0.005196
09/27/1999,0.004269,0.007441
09/28/1999,-0.000550,-0.006302
09/29/1999,-0.010844,0.000462
09/30/1999,0.011008,0.008405
10/01/1999,-0.000201,-0.003440
10/04/1999,0.017464,0.014397
10/05/1999,-0.002212,-0.006826
10/06/1999,0.018386,0.014494
10/07/1999,-0.005670,-0.004542
10/08/1999,0.013878,0.007882
10/11/1999,-0.000473,-0.000082
10/12/1999,-0.016865,-0.014434
10/13/1999,-0.021274,-0.017045
10/14/1999,-0.001516,-0.000231
10/15/1999,-0.027878,-0.024943
10/18/1999,0.005468,0.002917
10/19/1999,0.006787,0.000747
10/20/1999,0.019974,0.011538
10/21/1999,-0.002375,-0.004195
10/22/1999,0.013697,0.016333
10/25/1999,-0.005744,-0.003548
10/26/1999,-0.009972,-0.013364
10/27/1999,0.011301,0.011502
10/28/1999,0.035671,0.028097
10/29/1999,0.015875,0.016730
11/01/1999,-0.006491,-0.005487
11/02/1999,-0.004798,0.001029
11/03/1999,0.005560,-0.000014
11/04/1999,0.006059,0.002075
11/05/1999,0.006443,0.005523
11/08/1999,0.004358,0.003432
11/09/1999,-0.008313,-0.007920
11/10/1999,0.005577,0.002643
11/11/1999,0.006032,0.001236
11/12/1999,0.010187,0.008977
11/15/1999,-0.000997,0.006016
11/16/1999,0.018479,0.014017
11/17/1999,-0.006762,-0.004905
11/18/1999,0.010083,0.005808
11/19/1999,-0.001159,-0.004916
11/22/1999,-0.000896,-0.010402
11/23/1999,-0.011490,-0.012397
11/24/1999,0.008624,0.004014
11/26/1999,0.000112,-0.001657
11/29/1999,-0.006254,-0.009399
11/30/1999,-0.013071,0.000672
12/01/1999,0.006003,0.000112
12/02/1999,0.008794,0.006505
12/03/1999,0.016528,0.013948
12/06/1999,-0.006520,-0.008174
12/07/1999,-0.009959,-0.011110
12/08/1999,-0.003171,-0.005361
12/09/1999,0.002250,-0.003123
12/10/1999,0.006372,0.003818
12/13/1999,-0.000413,-0.003695
12/14/1999,-0.009205,-0.003822
12/15/1999,0.008203,0.003720
12/16/1999,0.003575,-0.000506
12/17/1999,0.002060,0.002208
